?2015-12-02 15:10:00,261,29,18.346,19.2
?2015-12-02 15:15:00,253,28,17.255,18.1
?2015-12-02 15:20:00,239,27,15.998,16.8
?2015-12-02 15:25:00,226,27,15.279,16.1
?2015-12-02 15:30:00,200,26,13.762,14.5
?2015-12-02 15:35:00,187,26,12.943,13.7
?2015-12-02 15:40:00,171,26,12.002,12.7
?2015-12-02 15:45:00,156,25,11.086,11.8
?2015-12-02 15:50:00,101,25,10.09,10.7
?2015-12-02 15:55:00,80,25,9.385,10
?2015-12-02 16:00:00,72,24,8.429,9
?2015-12-02 16:05:00,66,24,7.58,8.2
?2015-12-02 16:10:00,61,24,6.771,7.3
?2015-12-02 16:15:00,55,24,5.766,6.3
?2015-12-02 16:20:00,47,23,4.994,5.5
?2015-12-02 16:25:00,43,23,4.377,4.8
?2015-12-02 16:30:00,38,23,3.62,4
?2015-12-02 16:35:00,33,23,2.614,3
?2015-12-02 16:40:00,29,22,2.112,2.5
?2015-12-02 16:45:00,24,22,1.512,1.8
?2015-12-02 16:50:00,18,22,0.948,1.3
?2015-12-02 16:55:00,13,22,0.393,0.7
?2015-12-02 17:00:00,8,21,0.041,0.4
?2015-12-02 17:05:00,4,21,0,0.1
?2015-12-02 17:10:00,1,21,0,0.1
?2015-12-02 17:15:00,0,20,0,0
?2015-12-02 17:20:00,0,20,0,0
?2015-12-02 17:25:00,0,20,0,0
?2015-12-02 17:30:00,0,20,0,0
?2015-12-02 17:35:00,0,20,0,0
?2015-12-02 17:40:00,0,20,0,0
?2015-12-02 17:45:00,0,20,0,0
?2015-12-02 17:50:00,0,19,0,0
?2015-12-02 17:55:00,0,19,0,0
?2015-12-02 18:00:00,0,19,0,0
?2015-12-02 18:05:00,0,19,0,0
?2015-12-02 18:10:00,0,19,0,0
?2015-12-02 18:15:00,0,19,0,0
?2015-12-02 18:20:00,0,19,0,0
?2015-12-02 18:25:00,0,19,0,0
?2015-12-02 18:30:00,0,19,0,0
?2015-12-02 18:35:00,0,19,0,0
?2015-12-02 18:40:00,0,19,0,0
?2015-12-02 18:45:00,0,19,0,0
?2015-12-02 18:50:00,0,19,0,0
?2015-12-02 18:55:00,0,19,0,0
?2015-12-02 19:00:00,0,19,0,0
?2015-12-02 19:05:00,0,20,0,0
?2015-12-02 19:10:00,0,19,0,0
?2015-12-02 19:15:00,0,20,0,0
?2015-12-02 19:20:00,0,19,0,0
?2015-12-02 19:25:00,0,19,0,0
?2015-12-02 19:30:00,0,19,0,0
?2015-12-03 05:00:00,0,17,0,0
?2015-12-03 05:05:00,0,17,0,0
?2015-12-03 05:10:00,0,17,0,0
?2015-12-03 05:15:00,0,17,0,0
?2015-12-03 05:20:00,0,17,0,0
?2015-12-03 05:25:00,0,17,0,0
?2015-12-03 05:30:00,0,17,0,0
?2015-12-03 05:35:00,0,17,0,0
?2015-12-03 05:40:00,0,17,0,0
?2015-12-03 05:45:00,0,17,0,0
?2015-12-03 05:50:00,0,17,0,0
?2015-12-03 05:55:00,0,17,0,0
?2015-12-03 06:00:00,0,17,0,0
?2015-12-03 06:05:00,0,17,0,0
?2015-12-03 06:10:00,0,17,0,0
?2015-12-03 06:15:00,0,17,0,0
?2015-12-03 06:20:00,1,17,0,0
?2015-12-03 06:25:00,1,17,0,0
?2015-12-03 06:30:00,3,18,0,0
?2015-12-03 06:35:00,5,18,0,0.1
?2015-12-03 06:40:00,7,18,0,0.2
?2015-12-03 06:45:00,11,18,0.054,0.3
?2015-12-03 06:50:00,18,18,0.566,0.9
?2015-12-03 06:55:00,26,19,1.232,1.5
?2015-12-03 07:00:00,37,19,2.22,2.6
